2007-08-03, 4.84626, 1.71313
2007-08-06, 5.82613, 3.41778
2007-08-07, 6.08258, 4.5212
2007-08-08, 6.20876, 5.97827
2007-08-09, 4.43562, 2.83777
2007-08-10, 4.1346, 2.3568
2007-08-13, 4.35466, 2.7246
2007-08-14, 3.36322, 1.15435
2007-08-15, 2.4898, -0.239076
2007-08-16, 2.47147, 0.510693
2007-08-17, 3.51004, 2.3568
2007-08-20, 3.4126, 2.30728
2007-08-21, 4.20659, 2.5124
2007-08-22, 5.03739, 3.72899
2007-08-23, 4.83704, 3.63705
2007-08-24, 5.58057, 4.91729
2007-08-27, 5.03059, 3.94119
2007-08-28, 3.80593, 1.65655
2007-08-29, 5.00912, 3.65118
2007-08-30, 5.12376, 3.37533
2007-08-31, 5.72216, 4.39387
2007-09-04, 6.74349, 5.44778
2007-09-05, 5.62085, 4.53533
2007-09-06, 5.50445, 4.77583
2007-09-07, 4.96241, 3.31875
2007-09-10, 5.76233, 3.12069
2007-09-11, 5.7316, 4.32315
2007-09-12, 5.87235, 4.59192
2007-09-13, 6.28352, 5.32754
2007-09-14, 6.5804, 5.32046
2007-09-17, 6.32768, 4.75461
2007-09-18, 7.57744, 7.83853
2007-09-19, 7.87226, 8.47511
2007-09-20, 7.64289, 7.71121
2007-09-21, 8.40016, 7.49194
2007-09-24, 8.89528, 7.29389
2007-09-25, 9.4818, 7.08169
2007-09-26, 9.67429, 7.64755
2007-09-27, 10.0523, 8.28413
2007-09-28, 9.89144, 7.9234
2007-10-01, 10.6662, 9.13999
2007-10-02, 11.154, 8.99145
2007-10-03, 11.0355, 8.77219
2007-10-04, 10.7824, 8.94195
2007-10-05, 11.6601, 10.2363
2007-10-08, 12.2951, 9.64927
2007-10-09, 13.0021, 10.6819
2007-10-10, 12.6937, 10.498
2007-10-11, 11.7517, 9.96756
2007-10-12, 12.6378, 10.5759
2007-10-15, 12.302, 9.64219
2007-10-16, 12.3004, 8.77219
2007-10-17, 12.8507, 9.10463
2007-10-18, 12.912, 8.70853
2007-10-19, 11.7543, 5.8651
2007-10-22, 12.5093, 6.48046
2007-10-23, 14.0814, 7.3434
2007-10-24, 14.1019, 7.14535
2007-10-25, 13.8285, 7.39998
2007-10-26, 14.6446, 8.65901
2007-10-29, 15.1202, 9.01975
2007-10-30, 15.0989, 8.26291
2007-10-31, 15.9412, 9.38755
2007-11-01, 15.0018, 6.82706
2007-11-02, 14.5366, 6.9473
