Date,Open,High,Low,Close,Adj Close,Volume
2014-12-31,66.370003,66.812500,65.544998,65.550003,63.454407,1508100
2015-01-02,65.845001,66.687500,65.622498,66.254997,64.136856,2097400
2015-01-05,65.872498,65.875000,64.717499,64.792503,62.721130,3187800
2015-01-06,64.947502,65.195000,63.715000,64.375000,62.316967,2767500
2015-01-07,64.610001,65.285004,64.362503,65.237503,63.151901,2336700
2015-01-08,65.800003,66.279999,65.657501,66.112503,63.998932,2610800
2015-01-09,65.902496,66.117500,64.942497,65.132500,63.050251,2627300
2015-01-12,65.260002,65.500000,64.785004,65.004997,62.926830,1597600
2015-01-13,65.504997,66.452499,64.777496,65.195000,63.110744,2563800
2015-01-14,64.160004,64.650002,63.529999,63.889999,61.847473,3056300
2015-01-15,64.177498,64.367500,63.090000,63.282501,61.259384,2642300
2015-01-16,62.974998,63.775002,62.875000,63.737499,61.699841,2784300
2015-01-20,64.055000,64.922501,63.564999,64.209999,62.157238,3733300
2015-01-21,64.040001,64.907501,63.625000,64.320000,62.263718,2446000
2015-01-22,63.862499,64.750000,63.342499,64.400002,62.341167,2891500
2015-01-23,64.629997,65.162498,64.544998,64.572502,62.508148,1525600
2015-01-26,64.235001,64.322502,63.450001,64.132500,62.082218,2138100
2015-01-27,63.447498,63.447498,62.145000,62.747501,60.741501,2756900
2015-01-28,63.132500,63.252499,61.575001,61.590000,59.621002,2857700
2015-01-29,61.882500,62.200001,61.292500,62.000000,60.017891,3917100
2015-01-30,65.099998,65.904999,63.727501,63.727501,61.690166,5537900
2015-02-02,64.077499,64.077499,62.424999,63.834999,61.794224,3416300
2015-02-03,64.177498,65.112503,63.685001,64.947502,62.871159,3765700
2015-02-04,64.897499,66.682503,64.775002,66.222504,64.105415,5542700
2015-02-05,66.812500,67.949997,66.474998,67.949997,65.777664,4141400
2015-02-06,67.937500,68.112503,66.510002,66.855003,64.717667,2790600
2015-02-09,66.852501,67.084999,66.320000,66.364998,64.243332,1958600
2015-02-10,66.687500,66.967499,65.907501,66.137497,64.023109,2349200
2015-02-11,66.245003,66.574997,66.062500,66.497498,64.842201,2198900
2015-02-12,66.904999,67.727501,66.764999,67.727501,66.041595,2910400
2015-02-13,68.187500,68.187500,67.195000,67.407501,65.729546,2119000
2015-02-17,67.870003,67.997498,67.467499,67.717499,66.031837,1702600
2015-02-18,67.717499,67.750000,67.037498,67.279999,65.605217,1603200
2015-02-19,67.517502,67.517502,67.000000,67.275002,65.600349,1413700
2015-02-20,67.260002,68.250000,66.764999,68.250000,66.551071,2258700
2015-02-23,68.239998,68.330002,67.562500,68.252502,66.553520,1663700
2015-02-24,68.452499,68.452499,67.792503,68.117500,66.421875,2261300
2015-02-25,67.815002,68.557503,67.815002,68.252502,66.553520,1710700
2015-02-26,68.300003,68.625000,68.004997,68.437500,66.733910,3364900
2015-02-27,68.367500,68.547501,67.827499,67.827499,66.139091,1991300
2015-03-02,69.177498,69.572502,68.610001,69.572502,67.840652,2913400
2015-03-03,69.662498,69.662498,68.375000,68.824997,67.111778,2201800
2015-03-04,68.787498,68.787498,68.062500,68.437500,66.733910,1998200
