1085115600, 9.35608, 12.5554, 8.75209, 69.3365
1085374800, 9.33436, 12.6339, 8.84872, 69.1831
1085461200, 9.40775, 13.0354, 8.86328, 68.6936
1085547600, 9.42681, 13.0685, 8.87834, 68.6264
1085634000, 9.42878, 12.9292, 8.92772, 68.7143
1085720400, 9.48826, 12.8744, 8.9461, 68.6913
1086066000, 9.39815, 12.8769, 9.02028, 68.7047
1086152400, 9.24381, 13.2286, 9.04551, 68.4821
1086238800, 9.16778, 13.0574, 8.94088, 68.8339
1086325200, 9.23693, 13.1907, 8.95435, 68.6181
1086584400, 9.3568, 13.5354, 9.12937, 67.9784
1086670800, 9.37826, 13.7505, 9.04142, 67.8299
1086757200, 9.31289, 13.7332, 8.87255, 68.0813
1086843600, 9.2888, 13.9411, 8.87212, 67.898
1087189200, 9.18947, 13.7324, 8.82007, 68.2581
1087275600, 9.03872, 13.9641, 8.87649, 68.1207
1087362000, 8.94881, 14.7864, 8.64938, 67.6154
1087448400, 8.88063, 14.8105, 8.72791, 67.581
1087534800, 8.86524, 14.8565, 8.69337, 67.5849
1087794000, 8.84728, 14.629, 8.77944, 67.7442
1087880400, 8.96674, 14.8315, 8.91444, 67.2873
1087966800, 9.02617, 15.0603, 9.00734, 66.9062
1088053200, 9.16605, 14.8202, 9.1425, 66.8713
1088139600, 9.27605, 15.014, 9.00961, 66.7004
1088398800, 9.21797, 14.5832, 8.99922, 67.1996
1088485200, 9.26949, 14.5538, 9.13356, 67.0432
1088571600, 9.27548, 14.5563, 9.1957, 66.9725
1088658000, 9.25332, 14.4929, 9.07739, 67.1764
1088744400, 9.31653, 14.0468, 8.97255, 67.6641
1089090000, 9.19439, 14.0158, 8.99152, 67.7983
1089176400, 9.06138, 13.8072, 9.11144, 68.02
1089262800, 9.03006, 13.7327, 9.02309, 68.2142
1089349200, 9.03329, 13.6799, 9.08614, 68.2007
1089608400, 9.1135, 13.3022, 9.24099, 68.3433
1089694800, 9.07162, 13.3215, 9.35175, 68.2551
1089781200, 9.0191, 13.4777, 9.28845, 68.2148
1089867600, 8.73651, 14.7906, 9.22839, 67.2445
1089954000, 8.68349, 14.5529, 9.09997, 67.6637
1090213200, 8.71139, 14.4539, 9.14758, 67.6871
1090299600, 8.90291, 14.5131, 9.1054, 67.4786
1090386000, 8.7306, 14.3403, 9.03062, 67.8985
1090472400, 8.79447, 14.4166, 8.65871, 68.1302
1090558800, 8.81783, 14.0413, 8.66584, 68.475
1090818000, 8.75404, 14.2788, 8.58127, 68.3859
1090904400, 8.87246, 14.716, 8.47446, 67.937
1090990800, 8.8585, 14.6336, 8.61661, 67.8913
1091077200, 8.92741, 14.7535, 8.64724, 67.6718
1091163600, 8.80773, 14.6673, 8.62479, 67.9002
1091422800, 8.8651, 14.3751, 8.61049, 68.1493
1091509200, 8.82204, 14.2968, 8.47504, 68.4061
1091595600, 8.79898, 14.4922, 8.45814, 68.2507
1091682000, 8.66642, 14.3982, 8.26346, 68.6719
1091768400, 8.60816, 13.7685, 8.40463, 69.2187
1092027600, 8.58936, 13.9783, 8.36479, 69.0675
1092114000, 8.59932, 14.4283, 8.44083, 68.5316
1092200400, 8.55033, 14.224, 8.55315, 68.6725
1092286800, 8.50532, 13.9877, 8.55252, 68.9545
1092373200, 8.52316, 14.168, 8.52959, 68.7792
1092632400, 8.65909, 14.1032, 8.63989, 68.5979
1092718800, 8.71203, 14.137, 8.58914, 68.5619
1092805200, 8.77346, 14.4621, 8.5482, 68.2162
1092891600, 8.7501, 14.0909, 8.46446, 68.6945
1092978000, 8.84791, 14.0933, 8.55362, 68.5052
1093237200, 8.81012, 14.2108, 8.52478, 68.4543
1093323600, 8.76659, 14.5315, 8.60922, 68.0927
1093410000, 8.94228, 14.9072, 8.62193, 67.5286
1093496400, 8.97731, 15.5069, 8.53364, 66.9821
1093582800, 8.93238, 15.3995, 8.54983, 67.1183
1093842000, 8.83666, 15.3582, 8.4155, 67.3897
1093928400, 8.86242, 15.4832, 8.44524, 67.2092
1094014800, 8.76782, 16.0085, 8.38895, 66.8347
1094101200, 8.93742, 15.8939, 8.4402, 66.7285
1094187600, 8.87362, 15.7388, 8.50377, 66.8838
1094533200, 9.01439, 15.8718, 8.66446, 66.4494
1094619600, 8.92316, 16.1084, 8.62335, 66.3451
1094706000, 8.99065, 15.8654, 8.60995, 66.534
1094792400, 9.09347, 15.9051, 8.61699, 66.3845
1095051600, 9.13749, 15.7777, 8.71388, 66.3709
1095138000, 9.18842, 15.737, 8.68835, 66.3862
1095224400, 9.06113, 15.6737, 8.60139, 66.6638
1095310800, 9.07951, 16.088, 8.57122, 66.2613
1095397200, 8.93665, 16.3741, 8.68411, 66.0051
1095656400, 8.88403, 16.5942, 8.64049, 65.8813
1095742800, 9.15073, 16.6438, 8.64889, 65.5566
1095829200, 9.07161, 16.2858, 8.60202, 66.0405
1095915600, 9.03825, 16.4361, 8.50172, 66.0239
1096002000, 9.07097, 16.432, 8.52471, 65.9723
1096261200, 9.00048, 16.5384, 8.48627, 65.9748
1096347600, 8.98227, 16.6735, 8.72218, 65.622
1096434000, 8.94002, 16.8345, 9.06612, 65.1593
1096520400, 8.93431, 16.8614, 9.05859, 65.1457
1096606800, 8.99522, 16.8187, 9.07119, 65.1149
1096866000, 9.06659, 16.8345, 9.12461, 64.9743
1096952400, 8.98327, 17.0731, 9.01889, 64.9247
1097038800, 9.05381, 17.4908, 9.02095, 64.4345
1097125200, 9.04497, 17.1573, 8.96469, 64.8331
1097211600, 9.01897, 16.9753, 8.94055, 65.0651
1097470800, 9.02962, 16.8087, 8.95048, 65.2112
1097557200, 9.07735, 16.6864, 8.9922, 65.244
1097643600, 9.03782, 17.2236, 8.86787, 64.8707
1097730000, 8.68114, 19.0811, 8.72697, 63.5108
1097816400, 8.7514, 19.2038, 8.85633, 63.1885
1098075600, 8.67627, 19.9613, 8.77624, 62.5862
1098162000, 8.5904, 19.8782, 8.7723, 62.7591
1098248400, 8.52856, 19.9099, 8.76837, 62.7932
1098334800, 8.64214, 20.1285, 8.36921, 62.8602
1098421200, 8.59329, 19.9579, 8.4248, 63.0241
1098680400, 8.55519, 19.9884, 8.52163, 62.9347
1098766800, 8.64319, 20.0812, 8.60216, 62.6734
1098853200, 8.74162, 20.7779, 8.63685, 61.8437
1098939600, 8.79523, 21.3947, 8.43648, 61.3736
1099026000, 8.85629, 21.421, 8.51985, 61.2028
1099285200, 8.8374, 21.4088, 8.64418, 61.1096
1099371600, 8.81707, 21.7363, 8.61993, 60.8267
1099458000, 8.79837, 22.239, 8.76582, 60.1968
1099544400, 8.86483, 21.9196, 8.94618, 60.2694
1099630800, 8.9118, 21.9584, 9.05174, 60.0781
1099890000, 8.87384, 21.8678, 9.0541, 60.2043
1099976400, 8.92684, 21.7218, 9.18378, 60.1676
1100062800, 8.88819, 21.9339, 9.19948, 59.9784
1100149200, 9.03843, 22.0366, 9.26508, 59.6599
1100235600, 9.16231, 22.0639, 9.25545, 59.5184
1100494800, 9.17125, 21.9903, 9.23918, 59.5992
1100581200, 9.10864, 21.9101, 9.27533, 59.706
1100667600, 9.17959, 21.8561, 9.36222, 59.6021
1100754000, 9.16598, 21.9932, 9.39518, 59.4456
1100840400, 9.04323, 21.988, 9.30044, 59.6684
1101099600, 8.85622, 23.8574, 9.0666, 58.2198
1101186000, 8.88235, 23.8068, 9.13862, 58.1722
1101272400, 8.86891, 24.5677, 9.1375, 57.4259
1101445200, 8.83316, 24.6973, 9.18783, 57.2817
1101704400, 8.73578, 25.8378, 8.90557, 56.5208
1101790800, 8.75411, 25.4437, 8.98981, 56.8124
1101877200, 8.81432, 25.5984, 9.05324, 56.534
1101963600, 8.95504, 24.8765, 9.05519, 57.1133
1102050000, 9.03958, 24.1665, 9.07102, 57.7229
1102309200, 8.98937, 25.0561, 8.92721, 57.0273
1102395600, 9.00383, 24.2381, 9.05754, 57.7005
1102482000, 9.03751, 24.3443, 9.02222, 57.596
1102568400, 9.06756, 24.5131, 9.06727, 57.3521
1102654800, 9.17178, 24.8036, 9.02614, 56.9985
1102914000, 9.23864, 24.6557, 9.23748, 56.8681
1103000400, 9.18461, 24.783, 9.20359, 56.8288
1103086800, 9.12722, 24.7587, 9.31466, 56.7994
1103173200, 8.78994, 25.2222, 9.2893, 56.6985
1103259600, 8.72222, 24.8113, 9.31, 57.1565
1103518800, 8.8006, 24.1505, 9.401, 57.6479
1103605200, 8.84502, 24.3615, 9.52774, 57.2658
1103691600, 8.7884, 24.3699, 9.61009, 57.2316
1103778000, 8.77445, 24.4422, 9.61525, 57.1681
1104123600, 8.80204, 24.2282, 9.53926, 57.4305
1104210000, 8.81995, 24.4467, 9.70591, 57.0274
1104296400, 8.773, 24.5318, 9.70037, 56.9949
1104382800, 8.78965, 24.652, 9.60222, 56.9561
1104469200, 8.73592, 24.5561, 9.62129, 57.0867
